source_id,datetime,property_name,temperature
MICDEV001,2019-06-05T11:43:57.000+0000,heating_temperature,34.6
MICDEV001,2019-06-05T12:43:59.000+0000,heating_temperature,34.1
MICDEV001,2019-06-05T13:44:00.000+0000,heating_temperature,34.3
MICDEV001,2019-06-05T14:44:02.000+0000,heating_temperature,34.5
MICDEV001,2019-06-05T15:44:04.000+0000,heating_temperature,34.2
MICDEV001,2019-06-05T16:44:05.000+0000,heating_temperature,34.7
MICDEV001,2019-06-05T17:44:07.000+0000,heating_temperature,34.2
MICDEV001,2019-06-06T10:35:00.000+0000,heating_temperature,22.5
MICDEV001,2019-06-06T10:35:00.000+0000,cooling_temperature,21.2
MICDEV001,2019-06-06T11:35:02.000+0000,heating_temperature,28.2
MICDEV001,2019-06-06T11:35:02.000+0000,cooling_temperature,15
MICDEV001,2019-06-06T12:35:04.000+0000,heating_temperature,31.2
MICDEV001,2019-06-06T13:35:05.000+0000,heating_temperature,32.8
MICDEV001,2019-06-06T14:35:07.000+0000,heating_temperature,33.4
MICDEV001,2019-06-07T09:50:20.000+0000,heating_temperature,32.4
MICDEV001,2019-06-07T09:50:20.000+0000,cooling_temperature,31.4
MICDEV001,2019-06-07T10:50:22.000+0000,heating_temperature,33.2
MICDEV001,2019-06-07T10:50:22.000+0000,cooling_temperature,15
MICDEV001,2019-06-07T11:50:23.000+0000,heating_temperature,34.2
MICDEV001,2019-06-07T13:50:27.000+0000,heating_temperature,34.5
MICDEV001,2019-06-14T09:01:21.000+0000,heating_temperature,22.4
MICDEV001,2019-06-14T09:01:21.000+0000,cooling_temperature,21.2
MICDEV001,2019-06-14T10:01:22.000+0000,heating_temperature,28.2
MICDEV001,2019-06-14T10:01:22.000+0000,cooling_temperature,15
MICDEV001,2019-06-14T11:01:24.000+0000,heating_temperature,31.4
MICDEV001,2019-06-14T12:01:26.000+0000,heating_temperature,33
MICDEV001,2019-06-14T13:01:27.000+0000,heating_temperature,33.4
MICDEV001,2019-06-14T14:01:29.000+0000,heating_temperature,33.7
MICDEV001,2019-06-14T16:02:23.000+0000,heating_temperature,33.6
MICDEV001,2019-06-14T16:02:23.000+0000,cooling_temperature,20.8
MICDEV001,2019-06-14T17:02:25.000+0000,heating_temperature,34.3
MICDEV001,2019-06-14T17:02:25.000+0000,cooling_temperature,15
MICDEV001,2019-06-14T18:02:26.000+0000,heating_temperature,34.4
MICDEV001,2019-06-17T08:19:28.000+0000,heating_temperature,22.9
MICDEV001,2019-06-17T08:19:28.000+0000,cooling_temperature,21.6
MICDEV001,2019-06-17T09:19:30.000+0000,heating_temperature,28.5
MICDEV001,2019-06-17T09:19:30.000+0000,cooling_temperature,15
MICDEV001,2019-06-17T10:19:31.000+0000,heating_temperature,31.8
MICDEV001,2019-06-17T11:19:33.000+0000,heating_temperature,33.5
MICDEV001,2019-06-17T12:19:35.000+0000,heating_temperature,34.1
MICDEV001,2019-06-17T13:19:36.000+0000,heating_temperature,34.5
MICDEV001,2019-06-17T14:19:38.000+0000,heating_temperature,34.8
MICDEV001,2019-06-17T15:19:40.000+0000,heating_temperature,34.6
MICDEV001,2019-06-17T16:19:41.000+0000,heating_temperature,34.8
MICDEV001,2019-06-18T16:31:59.000+0000,heating_temperature,22.7
MICDEV001,2019-06-18T16:31:59.000+0000,cooling_temperature,21.5
MICDEV001,2019-06-18T17:32:00.000+0000,heating_temperature,28.6
MICDEV001,2019-06-18T17:32:00.000+0000,cooling_temperature,15
MICDEV001,2019-06-18T18:32:02.000+0000,heating_temperature,31.8
MICDEV001,2019-06-18T18:32:02.000+0000,cooling_temperature,15.1
MICDEV001,2019-06-19T09:22:01.000+0000,heating_temperature,24.5
MICDEV001,2019-06-19T09:22:01.000+0000,cooling_temperature,23.5
MICDEV001,2019-06-19T10:22:03.000+0000,heating_temperature,29.4
MICDEV001,2019-06-19T10:22:03.000+0000,cooling_temperature,15
MICDEV001,2019-06-19T11:00:12.000+0000,heating_temperature,30.9
MICDEV001,2019-06-19T11:00:12.000+0000,cooling_temperature,29.8
MICDEV001,2019-06-19T12:00:14.000+0000,heating_temperature,32.8
MICDEV001,2019-06-19T12:00:14.000+0000,cooling_temperature,15
MICDEV001,2019-06-19T13:00:16.000+0000,heating_temperature,34.1
MICDEV001,2019-06-19T14:00:17.000+0000,heating_temperature,34.4
MICDEV001,2019-06-19T15:52:20.000+0000,heating_temperature,32.6
MICDEV001,2019-06-19T15:52:20.000+0000,cooling_temperature,31.4
MICDEV001,2019-06-19T16:52:21.000+0000,heating_temperature,32.5
MICDEV001,2019-06-19T16:52:21.000+0000,cooling_temperature,15
MICDEV001,2019-06-19T17:52:23.000+0000,heating_temperature,33
MICDEV001,2019-06-19T18:52:25.000+0000,heating_temperature,33.6
MICDEV001,2019-06-28T14:02:18.000+0000,heating_temperature,29.5
MICDEV001,2019-06-28T14:02:18.000+0000,cooling_temperature,28.5
MICDEV001,2019-07-01T10:12:29.000+0000,heating_temperature,25.4
MICDEV001,2019-07-01T10:12:29.000+0000,cooling_temperature,24.2
MICDEV001,2019-07-01T11:12:31.000+0000,heating_temperature,29.4
MICDEV001,2019-07-01T11:12:31.000+0000,cooling_temperature,15
MICDEV001,2019-07-01T12:12:32.000+0000,heating_temperature,32.2
MICDEV001,2019-07-01T13:12:34.000+0000,heating_temperature,33
MICDEV001,2019-07-01T14:12:35.000+0000,heating_temperature,33.5
MICDEV001,2019-07-01T15:12:37.000+0000,heating_temperature,34.2
MICDEV001,2019-07-01T16:12:39.000+0000,heating_temperature,34
MICDEV001,2019-07-01T17:12:40.000+0000,heating_temperature,34.3
MICDEV001,2019-07-01T18:12:42.000+0000,heating_temperature,34.6
MICDEV001,2019-07-01T18:43:17.000+0000,heating_temperature,34.2
MICDEV001,2019-07-01T18:43:17.000+0000,cooling_temperature,23.3
MICDEV001,2019-07-02T09:36:40.000+0000,heating_temperature,32.2
MICDEV001,2019-07-02T09:36:40.000+0000,cooling_temperature,31.4
MICDEV001,2019-07-02T10:36:42.000+0000,heating_temperature,33.8
MICDEV001,2019-07-02T10:36:42.000+0000,cooling_temperature,15
MICDEV001,2019-07-02T11:36:44.000+0000,heating_temperature,34.5
MICDEV001,2019-07-02T12:36:45.000+0000,heating_temperature,35.2
MICDEV001,2019-07-02T13:36:47.000+0000,heating_temperature,34.8
MICDEV001,2019-07-02T14:24:49.000+0000,cooling_temperature,25.3
MICDEV001,2019-07-02T15:24:50.000+0000,heating_temperature,35.2
MICDEV001,2019-07-02T15:24:50.000+0000,cooling_temperature,15
MICDEV001,2019-07-02T16:01:55.000+0000,heating_temperature,34.2
MICDEV001,2019-07-02T16:01:55.000+0000,cooling_temperature,33.1
MICDEV001,2019-07-02T17:01:57.000+0000,heating_temperature,35.4
MICDEV001,2019-07-02T17:01:57.000+0000,cooling_temperature,15
MICDEV001,2019-07-02T18:01:58.000+0000,heating_temperature,34.7
MICDEV001,2019-07-02T19:02:00.000+0000,heating_temperature,34.5
MICDEV001,2019-07-02T20:02:02.000+0000,heating_temperature,34.8
MICDEV001,2019-07-02T21:02:03.000+0000,heating_temperature,35.2
MICDEV001,2019-07-02T22:02:05.000+0000,heating_temperature,35
MICDEV001,2019-07-02T22:02:05.000+0000,cooling_temperature,15.1
MICDEV001,2019-07-02T23:02:07.000+0000,heating_temperature,34.9
MICDEV001,2019-07-02T23:02:07.000+0000,cooling_temperature,15
MICDEV001,2019-07-03T00:02:08.000+0000,heating_temperature,35.9
MICDEV001,2019-07-03T01:02:10.000+0000,heating_temperature,37
MICDEV001,2019-07-03T02:02:12.000+0000,heating_temperature,37.8
MICDEV001,2019-07-03T03:02:13.000+0000,heating_temperature,38.4
MICDEV001,2019-07-03T04:02:15.000+0000,heating_temperature,38.8
MICDEV001,2019-07-03T05:02:17.000+0000,heating_temperature,39.1
MICDEV001,2019-07-03T06:02:18.000+0000,heating_temperature,39.4
MICDEV001,2019-07-03T07:02:20.000+0000,heating_temperature,37.8
MICDEV001,2019-07-03T08:02:22.000+0000,heating_temperature,36.6
MICDEV001,2019-07-03T09:02:23.000+0000,heating_temperature,35.6
MICDEV001,2019-07-03T09:39:23.000+0000,heating_temperature,35.2
MICDEV001,2019-07-03T09:39:23.000+0000,cooling_temperature,25.8
MICDEV001,2019-07-03T10:39:25.000+0000,heating_temperature,35.6
MICDEV001,2019-07-03T10:39:25.000+0000,cooling_temperature,15
MICDEV001,2019-07-03T11:39:27.000+0000,heating_temperature,35.4
MICDEV001,2019-07-03T12:39:28.000+0000,heating_temperature,35.6
MICDEV001,2019-07-03T13:39:30.000+0000,heating_temperature,35.1
MICDEV001,2019-07-03T15:39:33.000+0000,heating_temperature,35.4
MICDEV001,2019-07-03T16:39:35.000+0000,heating_temperature,35.2
MICDEV001,2019-07-03T17:39:36.000+0000,heating_temperature,34.9
MICDEV001,2019-07-03T18:39:38.000+0000,heating_temperature,35.3
MICDEV001,2019-07-03T19:39:40.000+0000,heating_temperature,35.5
MICDEV001,2019-07-03T20:39:41.000+0000,heating_temperature,35.4
MICDEV001,2019-07-03T21:39:43.000+0000,heating_temperature,35.3
MICDEV001,2019-07-03T21:39:43.000+0000,cooling_temperature,15.1
MICDEV001,2019-07-03T22:39:45.000+0000,cooling_temperature,15
MICDEV001,2019-07-03T23:39:46.000+0000,heating_temperature,36.1
MICDEV001,2019-07-04T00:39:48.000+0000,heating_temperature,36.9
MICDEV001,2019-07-04T01:39:50.000+0000,heating_temperature,37.5
MICDEV001,2019-07-04T02:39:51.000+0000,heating_temperature,37.8
MICDEV001,2019-07-04T03:39:53.000+0000,heating_temperature,38.1
MICDEV001,2019-07-04T04:39:55.000+0000,heating_temperature,38.3
MICDEV001,2019-07-04T05:39:56.000+0000,heating_temperature,38.4
MICDEV001,2019-07-04T06:39:58.000+0000,heating_temperature,38.2
MICDEV001,2019-07-04T07:40:00.000+0000,heating_temperature,36.2
MICDEV001,2019-07-04T08:40:01.000+0000,heating_temperature,35.8
MICDEV001,2019-07-04T09:11:07.000+0000,heating_temperature,35.5
MICDEV001,2019-07-04T09:11:07.000+0000,cooling_temperature,21.3
MICDEV001,2019-07-04T10:11:09.000+0000,heating_temperature,35.4
MICDEV001,2019-07-04T10:11:09.000+0000,cooling_temperature,15
MICDEV001,2019-07-04T11:11:11.000+0000,heating_temperature,35.3
MICDEV001,2019-07-04T12:13:05.000+0000,heating_temperature,34.4
MICDEV001,2019-07-04T12:13:05.000+0000,cooling_temperature,33.2
MICDEV001,2019-07-04T13:21:41.000+0000,heating_temperature,33.4
MICDEV001,2019-07-04T13:21:41.000+0000,cooling_temperature,32.6
MICDEV001,2019-07-04T14:25:58.000+0000,heating_temperature,33
MICDEV001,2019-07-04T14:25:58.000+0000,cooling_temperature,32.1
MICDEV001,2019-07-04T14:46:16.000+0000,heating_temperature,31.9
MICDEV001,2019-07-04T14:46:16.000+0000,cooling_temperature,30.8
MICDEV001,2019-07-04T15:15:00.000+0000,heating_temperature,32
MICDEV001,2019-07-04T15:21:25.000+0000,heating_temperature,32.4
MICDEV001,2019-07-04T15:21:25.000+0000,cooling_temperature,25.1
MICDEV001,2019-07-04T15:26:08.000+0000,heating_temperature,32.8
MICDEV001,2019-07-04T15:26:08.000+0000,cooling_temperature,19.9
MICDEV001,2019-07-04T15:41:29.000+0000,heating_temperature,32.5
MICDEV001,2019-07-04T15:41:29.000+0000,cooling_temperature,31.4
MICDEV001,2019-07-04T15:55:55.000+0000,heating_temperature,32.2
MICDEV001,2019-07-04T15:55:55.000+0000,cooling_temperature,31.2
MICDEV001,2019-07-04T16:20:06.000+0000,cooling_temperature,31.1
MICDEV001,2019-07-05T10:59:32.000+0000,heating_temperature,22.7
MICDEV001,2019-07-05T10:59:32.000+0000,cooling_temperature,21.5
MICDEV001,2019-07-05T14:08:57.000+0000,heating_temperature,31.7
MICDEV001,2019-07-05T14:08:57.000+0000,cooling_temperature,30.7
MICDEV001,2019-07-05T14:30:02.000+0000,heating_temperature,32.2
MICDEV001,2019-07-05T14:30:02.000+0000,cooling_temperature,31.2
MICDEV001,2019-07-09T09:51:56.000+0000,heating_temperature,26.5
MICDEV001,2019-07-09T09:51:56.000+0000,cooling_temperature,25.5
MICDEV001,2019-07-09T10:43:20.000+0000,heating_temperature,29.8
MICDEV001,2019-07-09T10:43:20.000+0000,cooling_temperature,28.8
MICDEV001,2019-07-09T11:43:22.000+0000,heating_temperature,32.3
MICDEV001,2019-07-09T11:43:22.000+0000,cooling_temperature,15
MICDEV001,2019-07-09T12:43:24.000+0000,heating_temperature,33.2
MICDEV001,2019-07-09T13:43:25.000+0000,heating_temperature,33.8
MICDEV001,2019-07-09T14:43:27.000+0000,heating_temperature,34.8
MICDEV001,2019-07-09T15:11:40.000+0000,heating_temperature,32.8
MICDEV001,2019-07-09T15:11:40.000+0000,cooling_temperature,31.8
MICDEV001,2019-07-09T15:39:52.000+0000,heating_temperature,33.1
MICDEV001,2019-07-09T15:39:52.000+0000,cooling_temperature,32.1
MICDEV001,2019-07-09T16:46:59.000+0000,heating_temperature,32.8
MICDEV001,2019-07-09T16:46:59.000+0000,cooling_temperature,31.8
MICDEV001,2019-07-09T16:59:26.000+0000,heating_temperature,33
MICDEV001,2019-07-09T16:59:26.000+0000,cooling_temperature,32
MICDEV001,2019-07-09T17:24:33.000+0000,heating_temperature,33.2
MICDEV001,2019-07-09T17:24:33.000+0000,cooling_temperature,32.2
MICDEV001,2019-07-09T18:13:46.000+0000,heating_temperature,33
MICDEV001,2019-07-09T18:13:46.000+0000,cooling_temperature,32.1
MICDEV001,2019-07-10T08:33:30.000+0000,heating_temperature,22.2
MICDEV001,2019-07-10T08:33:30.000+0000,cooling_temperature,21.2
MICDEV001,2019-07-10T08:43:50.000+0000,heating_temperature,23.2
MICDEV001,2019-07-10T08:43:50.000+0000,cooling_temperature,20.9
MICDEV001,2019-07-10T09:24:58.000+0000,heating_temperature,24.9
MICDEV001,2019-07-10T09:24:58.000+0000,cooling_temperature,24.2
MICDEV001,2019-07-10T10:04:34.000+0000,heating_temperature,27.5
MICDEV001,2019-07-10T10:04:34.000+0000,cooling_temperature,26.7
MICDEV001,2019-07-10T10:22:11.000+0000,heating_temperature,28.7
MICDEV001,2019-07-10T10:22:11.000+0000,cooling_temperature,21.3
MICDEV001,2019-07-10T11:22:13.000+0000,heating_temperature,31.7
MICDEV001,2019-07-10T11:22:13.000+0000,cooling_temperature,15
MICDEV001,2019-07-10T11:46:06.000+0000,heating_temperature,32
MICDEV001,2019-07-10T11:46:06.000+0000,cooling_temperature,29.9
MICDEV001,2019-07-10T12:05:23.000+0000,heating_temperature,32.5
MICDEV001,2019-07-10T12:05:23.000+0000,cooling_temperature,31.4
MICDEV001,2019-07-10T12:17:28.000+0000,heating_temperature,32.3
MICDEV001,2019-07-10T12:51:51.000+0000,heating_temperature,29.7
MICDEV001,2019-07-10T12:51:51.000+0000,cooling_temperature,29.1
MICDEV001,2019-07-10T13:16:29.000+0000,heating_temperature,30.7
MICDEV001,2019-07-10T13:16:29.000+0000,cooling_temperature,27.8
MICDEV001,2019-07-10T13:41:33.000+0000,heating_temperature,31.7
MICDEV001,2019-07-10T13:41:33.000+0000,cooling_temperature,25.5
MICDEV001,2019-07-10T14:41:35.000+0000,heating_temperature,33.7
MICDEV001,2019-07-10T14:41:35.000+0000,cooling_temperature,15
MICDEV001,2019-07-10T15:22:51.000+0000,heating_temperature,33.4
MICDEV001,2019-07-10T15:22:51.000+0000,cooling_temperature,20
MICDEV001,2019-07-10T16:16:32.000+0000,heating_temperature,33.6
MICDEV001,2019-07-10T16:16:32.000+0000,cooling_temperature,31.4
MICDEV001,2019-07-10T16:32:52.000+0000,heating_temperature,33.1
MICDEV001,2019-07-10T16:32:52.000+0000,cooling_temperature,32
MICDEV001,2019-07-10T17:55:21.000+0000,heating_temperature,32.9
MICDEV001,2019-07-10T17:55:21.000+0000,cooling_temperature,32.1
MICDEV001,2019-07-10T18:55:23.000+0000,heating_temperature,34.2
MICDEV001,2019-07-10T18:55:23.000+0000,cooling_temperature,15
MICDEV001,2019-07-11T07:57:53.000+0000,heating_temperature,22.6
MICDEV001,2019-07-11T07:57:53.000+0000,cooling_temperature,21.7
MICDEV001,2019-07-11T08:57:54.000+0000,heating_temperature,28.6
MICDEV001,2019-07-11T08:57:54.000+0000,cooling_temperature,15.1
MICDEV001,2019-07-11T09:59:02.000+0000,heating_temperature,31.1
MICDEV001,2019-07-11T09:59:02.000+0000,cooling_temperature,30.2
MICDEV001,2019-07-11T11:09:37.000+0000,heating_temperature,32.3
MICDEV001,2019-07-11T11:09:37.000+0000,cooling_temperature,31.5
MICDEV001,2019-07-11T11:45:33.000+0000,heating_temperature,32.4
MICDEV001,2019-07-11T12:04:54.000+0000,cooling_temperature,30.3
MICDEV001,2019-07-11T12:24:39.000+0000,heating_temperature,32.8
MICDEV001,2019-07-11T12:24:39.000+0000,cooling_temperature,31.4
MICDEV001,2019-07-11T13:18:04.000+0000,heating_temperature,32.9
MICDEV001,2019-07-11T13:18:04.000+0000,cooling_temperature,31.8
MICDEV001,2019-07-12T11:48:38.000+0000,heating_temperature,23.3
MICDEV001,2019-07-12T11:48:38.000+0000,cooling_temperature,22.3
MICDEV001,2019-07-12T12:23:21.000+0000,heating_temperature,26.2
MICDEV001,2019-07-12T12:23:21.000+0000,cooling_temperature,23.1
MICDEV001,2019-07-12T13:23:22.000+0000,heating_temperature,30.3
MICDEV001,2019-07-12T13:23:22.000+0000,cooling_temperature,15
MICDEV001,2019-07-12T14:23:24.000+0000,heating_temperature,32.6
MICDEV001,2019-07-12T15:23:26.000+0000,heating_temperature,33.8
MICDEV001,2019-07-12T16:23:27.000+0000,heating_temperature,34.1
MICDEV001,2019-07-23T14:00:15.000+0000,heating_temperature,26.8
MICDEV001,2019-07-23T14:00:15.000+0000,cooling_temperature,25.9
MICDEV001,2019-07-23T15:00:17.000+0000,heating_temperature,30.9
MICDEV001,2019-07-23T15:00:17.000+0000,cooling_temperature,15
MICDEV001,2019-07-23T16:00:19.000+0000,heating_temperature,33
MICDEV001,2019-07-23T16:08:06.000+0000,heating_temperature,32.7
MICDEV001,2019-07-23T16:08:06.000+0000,cooling_temperature,24.7
MICDEV001,2019-07-24T10:31:02.000+0000,heating_temperature,22.7
MICDEV001,2019-07-24T10:31:02.000+0000,cooling_temperature,21.8
MICDEV001,2019-07-24T11:31:03.000+0000,heating_temperature,28.3
MICDEV001,2019-07-24T11:31:03.000+0000,cooling_temperature,15
MICDEV001,2019-07-24T13:13:09.000+0000,heating_temperature,29.9
MICDEV001,2019-07-24T13:13:09.000+0000,cooling_temperature,29.2
MICDEV001,2019-07-24T14:13:10.000+0000,heating_temperature,32.4
MICDEV001,2019-07-24T14:13:10.000+0000,cooling_temperature,15.1
MICDEV001,2019-07-24T15:13:12.000+0000,heating_temperature,33.6
MICDEV001,2019-07-24T15:13:12.000+0000,cooling_temperature,15
MICDEV001,2019-07-24T16:12:34.000+0000,cooling_temperature,32.5
MICDEV001,2019-07-24T16:54:58.000+0000,heating_temperature,34.3
MICDEV001,2019-07-24T16:54:58.000+0000,cooling_temperature,20.3
MICDEV001,2019-07-24T17:43:25.000+0000,heating_temperature,33.9
MICDEV001,2019-07-24T17:43:25.000+0000,cooling_temperature,29.2
MICDEV001,2019-07-24T18:43:26.000+0000,heating_temperature,34.6
MICDEV001,2019-07-24T18:43:26.000+0000,cooling_temperature,15
MICDEV001,2019-07-25T08:03:41.000+0000,heating_temperature,23.3
MICDEV001,2019-07-25T08:03:41.000+0000,cooling_temperature,22.5
MICDEV001,2019-07-25T09:03:42.000+0000,heating_temperature,28.7
MICDEV001,2019-07-25T09:03:42.000+0000,cooling_temperature,15
MICDEV001,2019-07-25T10:03:44.000+0000,heating_temperature,31.8
MICDEV001,2019-07-25T11:03:46.000+0000,heating_temperature,32.7
MICDEV001,2019-07-25T12:03:47.000+0000,heating_temperature,33.4
MICDEV001,2019-07-25T13:03:49.000+0000,heating_temperature,34
MICDEV001,2019-07-25T14:03:50.000+0000,heating_temperature,33.8
MICDEV001,2019-07-25T15:03:52.000+0000,heating_temperature,34.5
MICDEV001,2019-07-25T16:03:54.000+0000,heating_temperature,34
MICDEV001,2019-07-25T16:49:11.000+0000,heating_temperature,32.9
MICDEV001,2019-07-25T16:49:11.000+0000,cooling_temperature,32
MICDEV001,2019-07-25T17:49:13.000+0000,heating_temperature,34.1
MICDEV001,2019-07-25T17:49:13.000+0000,cooling_temperature,15
MICDEV001,2019-07-25T18:49:15.000+0000,heating_temperature,34.7
MICDEV001,2019-07-25T19:49:16.000+0000,heating_temperature,35.3
MICDEV001,2019-07-26T07:58:43.000+0000,heating_temperature,23.2
MICDEV001,2019-07-26T07:58:43.000+0000,cooling_temperature,22.3
MICDEV001,2019-07-26T08:58:45.000+0000,heating_temperature,28.8
MICDEV001,2019-07-26T08:58:45.000+0000,cooling_temperature,15.1
MICDEV001,2019-07-26T09:58:46.000+0000,heating_temperature,32
MICDEV001,2019-07-26T10:58:48.000+0000,heating_temperature,33
MICDEV001,2019-07-26T10:58:48.000+0000,cooling_temperature,15
MICDEV001,2019-07-26T11:58:50.000+0000,heating_temperature,34.1
MICDEV001,2019-07-26T12:58:51.000+0000,heating_temperature,34.6
MICDEV001,2019-07-26T15:02:11.000+0000,heating_temperature,31.4
MICDEV001,2019-07-26T15:02:11.000+0000,cooling_temperature,30.6
MICDEV001,2019-07-29T13:29:37.000+0000,heating_temperature,29.6
MICDEV001,2019-07-29T13:29:37.000+0000,cooling_temperature,28.9
MICDEV001,2019-07-29T14:29:39.000+0000,heating_temperature,31.8
MICDEV001,2019-07-29T14:29:39.000+0000,cooling_temperature,15
MICDEV001,2019-07-29T15:29:40.000+0000,heating_temperature,32.8
MICDEV001,2019-07-29T16:29:42.000+0000,heating_temperature,33.8
MICDEV001,2019-07-29T18:29:45.000+0000,heating_temperature,34.1
MICDEV001,2019-07-29T19:29:47.000+0000,heating_temperature,34
MICDEV001,2019-07-29T20:29:49.000+0000,heating_temperature,34.5
MICDEV001,2019-07-29T21:29:50.000+0000,heating_temperature,34.6
MICDEV001,2019-07-29T22:29:52.000+0000,heating_temperature,34.5
MICDEV001,2019-07-29T23:29:54.000+0000,heating_temperature,34.8
MICDEV001,2019-07-30T00:29:55.000+0000,heating_temperature,35.8
MICDEV001,2019-07-30T01:29:57.000+0000,heating_temperature,36.6
MICDEV001,2019-07-30T02:29:58.000+0000,heating_temperature,37.2
MICDEV001,2019-07-30T03:30:00.000+0000,heating_temperature,37.7
MICDEV001,2019-07-30T04:30:02.000+0000,heating_temperature,37.9
MICDEV001,2019-07-30T05:30:03.000+0000,heating_temperature,38.2
MICDEV001,2019-07-30T06:30:05.000+0000,heating_temperature,38.3
MICDEV001,2019-07-30T07:30:07.000+0000,heating_temperature,35.7
MICDEV001,2019-07-30T08:30:08.000+0000,heating_temperature,35.5
MICDEV001,2019-07-30T09:08:06.000+0000,heating_temperature,34
MICDEV001,2019-07-30T09:08:06.000+0000,cooling_temperature,33
MICDEV001,2019-07-30T09:41:04.000+0000,cooling_temperature,30.8
MICDEV001,2019-07-30T09:48:37.000+0000,heating_temperature,34.7
MICDEV001,2019-07-30T09:48:37.000+0000,cooling_temperature,14.9
MICDEV001,2019-07-30T10:48:39.000+0000,heating_temperature,34.3
MICDEV001,2019-07-30T10:48:39.000+0000,cooling_temperature,15
MICDEV001,2019-07-30T11:48:41.000+0000,heating_temperature,34.6
MICDEV001,2019-07-30T12:48:42.000+0000,heating_temperature,34.7
MICDEV001,2019-07-30T12:48:42.000+0000,cooling_temperature,15.1
MICDEV001,2019-07-30T13:48:44.000+0000,heating_temperature,34.5
MICDEV001,2019-07-30T13:48:44.000+0000,cooling_temperature,15
MICDEV001,2019-07-30T14:48:46.000+0000,heating_temperature,34.7
MICDEV001,2019-07-30T15:34:40.000+0000,heating_temperature,34.2
MICDEV001,2019-07-30T15:34:40.000+0000,cooling_temperature,33
MICDEV001,2019-07-30T16:34:42.000+0000,heating_temperature,34.9
MICDEV001,2019-07-30T16:34:42.000+0000,cooling_temperature,15
MICDEV001,2019-10-09T15:25:09.000+0000,heating_temperature,22.3
MICDEV001,2019-10-09T15:25:09.000+0000,cooling_temperature,21.2
MICDEV001,2019-10-09T16:25:10.000+0000,heating_temperature,27.9
MICDEV001,2019-10-09T16:25:10.000+0000,cooling_temperature,15.1
MICDEV001,2019-10-09T17:25:12.000+0000,heating_temperature,31
MICDEV001,2019-10-09T17:25:12.000+0000,cooling_temperature,15
MICDEV001,2019-10-09T18:25:14.000+0000,heating_temperature,32.8
MICDEV001,2019-10-09T19:25:15.000+0000,heating_temperature,33.2
MICDEV001,2019-10-09T20:25:17.000+0000,heating_temperature,34
MICDEV001,2019-10-09T23:25:22.000+0000,heating_temperature,34.4
MICDEV001,2019-10-10T00:25:24.000+0000,heating_temperature,34.8
MICDEV001,2019-10-10T01:25:25.000+0000,heating_temperature,35
MICDEV001,2019-10-10T02:25:27.000+0000,heating_temperature,35.2
MICDEV001,2019-10-10T09:31:21.000+0000,heating_temperature,32.6
MICDEV001,2019-10-10T09:31:21.000+0000,cooling_temperature,31.8
MICDEV001,2019-10-10T10:31:23.000+0000,heating_temperature,34
MICDEV001,2019-10-10T10:31:23.000+0000,cooling_temperature,15
MICDEV001,2019-10-10T12:31:26.000+0000,heating_temperature,33.9
MICDEV001,2019-10-10T13:31:28.000+0000,heating_temperature,34.2
MICDEV001,2019-10-10T14:31:29.000+0000,heating_temperature,34.4
MICDEV001,2019-10-10T15:31:31.000+0000,heating_temperature,34
MICDEV001,2019-10-10T16:31:33.000+0000,heating_temperature,34.3
MICDEV001,2019-10-11T10:17:05.000+0000,heating_temperature,22.5
MICDEV001,2019-10-11T10:17:05.000+0000,cooling_temperature,21.3
MICDEV001,2019-10-11T11:17:07.000+0000,heating_temperature,28.4
MICDEV001,2019-10-11T11:17:07.000+0000,cooling_temperature,15
MICDEV001,2019-10-11T12:17:09.000+0000,heating_temperature,31.6
MICDEV001,2019-10-11T12:17:09.000+0000,cooling_temperature,15.1
MICDEV001,2019-10-11T13:17:10.000+0000,heating_temperature,32.8
MICDEV001,2019-10-11T14:17:12.000+0000,heating_temperature,33.5
MICDEV001,2019-10-11T14:17:12.000+0000,cooling_temperature,15
MICDEV001,2019-10-11T15:17:14.000+0000,heating_temperature,34.3
MICDEV001,2019-10-11T16:17:15.000+0000,heating_temperature,34.5
MICDEV001,2019-10-14T12:14:15.000+0000,heating_temperature,23.5
MICDEV001,2019-10-14T12:14:15.000+0000,cooling_temperature,22.4
MICDEV001,2019-10-14T14:58:55.000+0000,heating_temperature,31.4
MICDEV001,2019-10-14T14:58:55.000+0000,cooling_temperature,30.6
MICDEV001,2019-10-14T15:58:56.000+0000,heating_temperature,32.9
MICDEV001,2019-10-14T15:58:56.000+0000,cooling_temperature,15
MICDEV001,2019-10-23T09:17:14.000+0000,heating_temperature,23.2
MICDEV001,2019-10-23T09:17:14.000+0000,cooling_temperature,22.1
MICDEV001,2019-10-23T10:17:16.000+0000,heating_temperature,28.5
MICDEV001,2019-10-23T10:17:16.000+0000,cooling_temperature,15
MICDEV001,2019-10-23T11:17:18.000+0000,heating_temperature,31.8
MICDEV001,2019-10-23T11:17:18.000+0000,cooling_temperature,15.1
MICDEV001,2019-10-23T12:17:19.000+0000,heating_temperature,33
MICDEV001,2019-10-23T12:17:19.000+0000,cooling_temperature,15
MICDEV001,2019-10-23T13:17:21.000+0000,heating_temperature,33.8
MICDEV001,2019-10-23T14:17:23.000+0000,heating_temperature,34.9
MICDEV001,2019-10-23T15:17:24.000+0000,heating_temperature,34.8
MICDEV001,2019-10-24T09:41:01.000+0000,heating_temperature,23.3
